"","cluster","arm","nets","deaths","expected","x","y"
"1",0,"control",2,0,0,9.93200091195491,8.8746949096336
"2",0,"control",2,0,0,10.0430009119549,8.7816949096336
"3",0,"control",2,0,0,10.1330009119549,8.7416949096336
"4",0,"control",2,0,0,10.1690009119549,8.7276949096336
"5",0,"control",2,0,0,10.1460009119549,8.6756949096336
"6",0,"control",2,0,0,10.0710009119549,8.6636949096336
"7",0,"control",2,0,0,10.1660009119549,8.6446949096336
"8",0,"control",2,0,0,10.2330009119549,8.6486949096336
"9",0,"control",2,0,0,10.2920009119549,8.4376949096336
"10",0,"control",2,0,0,9.48600091195491,9.6216949096336
"11",0,"control",0,0,0.044,2.22800091195491,-4.0803050903664
"12",0,"control",0,0,0,2.19000091195491,-4.4393050903664
"13",0,"control",0,0,0.029,2.00100091195491,-4.5623050903664
"14",0,"control",0,0,0.08,2.08500091195491,-4.5323050903664
"15",0,"control",2,0,0,38.7400009119549,-8.7383050903664
"16",0,"control",2,0,0,38.7510009119549,-8.7463050903664
"17",0,"control",2,0,0,38.7060009119549,-8.6643050903664
"18",0,"control",2,0,0,37.3160009119549,-7.5763050903664
"19",0,"control",2,0,0,37.3350009119549,-7.5583050903664
"20",0,"control",2,0,0,37.1910009119549,-7.5463050903664
"21",0,"control",2,0,0,37.1270009119549,-7.4773050903664
"22",0,"control",2,0,0,40.2440009119549,-9.6523050903664
"23",0,"control",2,0,0,40.2210009119549,-9.6573050903664
"24",0,"control",2,0,0,40.1920009119549,-9.6383050903664
"25",0,"control",2,0,0,40.1510009119549,-9.6853050903664
"26",0,"control",2,0,0,40.0250009119549,-9.7483050903664
"27",0,"control",2,0,0,40.0200009119549,-9.7463050903664
"28",0,"control",2,0,0,39.9510009119549,-9.8323050903664
"29",0,"control",2,0,0,39.9420009119549,-9.7363050903664
"30",0,"control",2,0,0,40.0000009119549,-9.7103050903664
"31",0,"control",2,0,0,39.6950009119549,-9.5003050903664
"32",0,"control",2,0,0,39.4160009119549,-9.6003050903664
"33",0,"control",2,0,0,39.5100009119549,-9.5043050903664
"34",0,"control",2,0,0,39.4930009119549,-9.3043050903664
"35",0,"control",2,0,0,39.3760009119549,-9.1103050903664
"36",0,"control",2,0,0,38.8860009119549,-8.7193050903664
"37",0,"control",2,0,0,38.8860009119549,-8.7163050903664
"38",0,"control",2,0,0,38.8780009119549,-8.7243050903664
"39",0,"control",2,0,0,38.7860009119549,-8.7443050903664
"40",0,"control",2,0,0,38.7760009119549,-8.8253050903664
"41",0,"control",2,0,0,38.7870009119549,-8.8323050903664
"42",0,"control",2,0,0,38.7920009119549,-8.8213050903664
"43",0,"control",2,0,0,38.6280009119549,-9.1523050903664
"44",0,"control",2,0,0,38.4410009119549,-9.3943050903664
"45",0,"control",2,0,0,38.3740009119549,-9.2793050903664
"46",0,"control",2,0,0,38.3140009119549,-9.1963050903664
"47",0,"control",2,0,0,38.7210009119549,-8.8823050903664
"48",0,"control",0,0,0.029,3.02100091195491,-4.9493050903664
"49",0,"control",0,0,0,2.21100091195491,-4.1523050903664
"50",0,"control",0,1,0.061,2.15000091195491,-4.0973050903664
"51",0,"control",2,0,0,33.0970009119549,-6.4603050903664
"52",0,"control",2,0,0,33.0400009119549,-6.3883050903664
"53",0,"control",2,0,0,33.1840009119549,-6.2783050903664
"54",0,"control",2,0,0,33.1760009119549,-6.2753050903664
"55",0,"control",2,0,0,38.7860009119549,-8.7463050903664
"56",0,"control",0,0,0.08,0.440000911954907,-16.2853050903664
"57",0,"control",0,0,0,-0.936999088045093,-14.5453050903664
"58",0,"control",2,0,0,36.8250009119549,-7.5233050903664
"59",0,"control",2,0,0,36.8270009119549,-7.3903050903664
"60",0,"control",2,0,0,36.5050009119549,-7.3633050903664
"61",0,"control",2,0,0,36.4560009119549,-7.3323050903664
"62",0,"control",2,0,0,37.1290009119549,-7.2263050903664
"63",0,"control",2,0,0,37.1990009119549,-7.1343050903664
"64",0,"control",2,0,0,37.0260009119549,-7.3483050903664
"65",0,"control",2,0,0,36.9980009119549,-7.1803050903664
"66",0,"control",2,0,0,36.9100009119549,-6.8643050903664
"67",0,"control",2,0,0,37.7970009119549,-7.2343050903664
"68",0,"control",2,0,0,36.7350009119549,-7.3023050903664
"69",0,"control",2,0,0,36.8010009119549,-7.3613050903664
"70",0,"control",2,0,0,36.7710009119549,-7.5043050903664
"71",0,"control",2,0,0,33.8560009119549,-6.4173050903664
"72",0,"control",2,0,0,33.7990009119549,-6.1723050903664
"73",0,"control",2,0,0,33.7020009119549,-6.2183050903664
"74",0,"control",2,0,0,33.3480009119549,-6.4263050903664
"75",0,"control",2,0,0,36.5710009119549,-7.1603050903664
"76",0,"control",2,0,0,36.5180009119549,-7.3343050903664
"77",0,"control",2,0,0,36.6270009119549,-7.0153050903664
"78",0,"control",2,0,0,36.5340009119549,-6.8403050903664
"79",0,"control",2,0,0,36.2390009119549,-6.9993050903664
"80",0,"control",2,0,0,36.0980009119549,-6.7583050903664
"81",0,"control",2,0,0,35.8610009119549,-6.8523050903664
"82",0,"control",2,0,0,36.5870009119549,-6.7413050903664
"83",0,"control",2,0,0,35.2320009119549,-6.7723050903664
"84",0,"control",2,0,0,9.56600091195491,9.6206949096336
"85",0,"control",2,0,0,9.77100091195491,9.6346949096336
"86",0,"control",2,0,0,9.80800091195491,9.6346949096336
"87",0,"control",2,0,0,9.80200091195491,9.5896949096336
"88",0,"control",2,0,0,33.2280009119549,-6.6533050903664
"89",0,"control",2,0,0,33.2430009119549,-6.4333050903664
"90",0,"control",2,0,0,33.1590009119549,-6.4343050903664
"91",0,"control",2,0,0,38.7320009119549,-8.8653050903664
"92",0,"control",2,0,0,38.6970009119549,-8.8423050903664
"93",0,"control",2,0,0,38.5390009119549,-8.7303050903664
"94",0,"control",2,0,0,38.7710009119549,-8.8173050903664
"95",0,"control",2,0,0,38.6940009119549,-8.7723050903664
"96",0,"control",0,0,0.029,0.735000911954907,-16.0743050903664
"97",0,"control",2,0,0,9.96100091195491,8.9376949096336
"98",0,"control",2,0,0,10.2100009119549,9.7256949096336
"99",0,"control",2,0,0,10.3000009119549,9.8636949096336
"100",0,"control",2,0,0,9.80100091195491,8.9886949096336
"101",0,"control",2,0,0,10.1570009119549,9.6956949096336
"102",0,"control",2,0,0,9.80800091195491,9.3526949096336
"103",0,"control",2,0,0,9.74300091195491,9.4166949096336
"104",0,"control",2,0,0,9.78100091195491,9.4746949096336
"105",0,"control",2,0,0,9.60200091195491,9.1236949096336
"106",0,"control",2,0,0,10.3880009119549,9.5936949096336
"107",0,"control",2,0,0,10.1900009119549,8.7956949096336
"108",0,"control",2,0,0,38.6600009119549,-9.0633050903664
"109",0,"control",2,0,0,9.70800091195491,9.5766949096336
"110",0,"control",2,0,0,9.98800091195491,8.9506949096336
"111",0,"control",2,0,0,10.3570009119549,9.5256949096336
"112",0,"control",2,0,0,10.3900009119549,9.6116949096336
"113",0,"control",2,0,0,38.6190009119549,-8.9963050903664
"114",0,"control",2,0,0,9.98600091195491,8.9676949096336
"115",1,"intervention",1,0,0.054,-14.9139990880451,11.2596949096336
"116",1,"intervention",1,0,0,-15.4839990880451,10.0286949096336
"117",1,"intervention",1,0,0,-15.1579990880451,11.3056949096336
"118",1,"intervention",1,0,0.133,-14.7559990880451,11.2716949096336
"119",1,"intervention",1,1,0.068,-14.9729990880451,11.2066949096336
"120",1,"intervention",1,0,0,-15.4679990880451,9.9986949096336
"121",1,"intervention",1,0,0.014,-15.6049990880451,9.9966949096336
"122",1,"intervention",1,0,0.033,-14.9029990880451,11.2936949096336
"123",1,"intervention",1,1,0.145,-15.1709990880451,11.3356949096336
"124",1,"intervention",1,0,0.15,-14.9059990880451,10.6166949096336
"125",1,"intervention",1,0,0.162,-15.1119990880451,10.5906949096336
"126",1,"intervention",1,0,0,-15.5349990880451,9.9786949096336
"127",1,"intervention",1,0,0.062,-14.2039990880451,11.2826949096336
"128",1,"intervention",1,0,0,-14.9759990880451,11.0646949096336
"129",1,"intervention",1,0,0.062,-15.0029990880451,11.1186949096336
"130",1,"intervention",1,0,0.022,-14.9809990880451,11.3806949096336
"131",1,"intervention",1,0,0.171,-15.7039990880451,10.1036949096336
"132",1,"intervention",1,0,0,-15.6509990880451,10.0816949096336
"133",1,"intervention",1,0,0,-15.6419990880451,10.1086949096336
"134",1,"intervention",1,0,0.04,-15.7229990880451,10.0466949096336
"135",1,"intervention",1,0,0.031,-15.6279990880451,10.0316949096336
"136",1,"intervention",1,0,0,-15.0209990880451,11.3496949096336
"137",1,"intervention",1,0,0.132,-15.4599990880451,10.0896949096336
"138",1,"intervention",1,0,0.141,-14.1449990880451,11.3526949096336
"139",1,"intervention",1,0,0.033,-14.7549990880451,11.3456949096336
"140",1,"intervention",1,0,0.056,-15.7509990880451,10.8966949096336
"141",1,"intervention",1,0,0.025,-15.6849990880451,10.6786949096336
"142",1,"intervention",1,0,0,-14.8579990880451,10.1646949096336
"143",1,"intervention",1,0,0.012,-14.8059990880451,10.0086949096336
"144",1,"intervention",1,0,0.066,-14.9099990880451,10.0156949096336
"145",1,"intervention",1,0,0,-14.8999990880451,11.2286949096336
"146",1,"intervention",1,2,0.106,-14.2619990880451,11.2706949096336
"147",1,"intervention",1,0,0.036,-14.2219990880451,11.2406949096336
"148",1,"intervention",1,0,0.067,-14.2079990880451,11.1146949096336
"149",1,"intervention",1,1,0.31,-14.8899990880451,11.0696949096336
"150",1,"intervention",1,0,0.059,-15.1189990880451,11.1466949096336
"151",1,"intervention",1,0,0.159,-15.4689990880451,11.1776949096336
"152",1,"intervention",1,0,0.057,-15.6399990880451,10.9646949096336
"153",1,"intervention",1,0,0.03,-15.6819990880451,10.4056949096336
"154",1,"intervention",1,0,0,-15.7289990880451,10.3746949096336
"155",1,"intervention",1,0,0.054,-15.5329990880451,10.6396949096336
"156",1,"intervention",1,0,0,-15.5729990880451,10.6156949096336
"157",1,"intervention",1,0,0,-15.6419990880451,10.6636949096336
"158",1,"intervention",1,0,0.092,-15.7609990880451,10.6016949096336
"159",1,"intervention",1,1,0.172,-15.7449990880451,10.5176949096336
"160",1,"intervention",1,0,0,-15.5149990880451,10.5356949096336
"161",1,"intervention",1,0,0.03,-15.4839990880451,10.5006949096336
"162",1,"intervention",1,0,0.03,-15.7139990880451,10.5006949096336
"163",1,"intervention",1,0,0.063,-15.6139990880451,10.3986949096336
"164",1,"intervention",1,1,0.084,-15.4999990880451,10.3626949096336
"165",1,"intervention",1,0,0,-15.5839990880451,10.3596949096336
"166",1,"intervention",1,0,0.009,-15.4729990880451,11.1516949096336
"167",1,"intervention",1,0,0,-15.4719990880451,11.0256949096336
"168",1,"intervention",1,1,0.129,-15.5379990880451,10.3386949096336
"169",1,"intervention",1,0,0,-15.5479990880451,11.2436949096336
"170",1,"intervention",1,0,0,-15.8069990880451,10.2386949096336
"171",1,"intervention",1,1,0.014,-15.6569990880451,11.5746949096336
"172",1,"intervention",1,0,0,-15.6779990880451,11.5386949096336
"173",1,"intervention",1,0,0.291,-15.2019990880451,11.5906949096336
"174",1,"intervention",1,0,0.025,-15.1869990880451,11.4226949096336
"175",1,"intervention",1,0,0.012,-15.1169990880451,11.5216949096336
"176",1,"intervention",1,0,0,-15.5359990880451,10.0936949096336
"177",1,"intervention",1,0,0.076,-14.0809990880451,11.6456949096336
"178",1,"intervention",1,0,0.051,-15.6459990880451,9.7656949096336
"179",1,"intervention",1,0,0.047,-16.0809990880451,9.0346949096336
"180",1,"intervention",1,1,0.071,-14.8139990880451,11.5046949096336
"181",1,"intervention",1,0,0.103,-15.1529990880451,11.0436949096336
"182",1,"intervention",1,0,0,-14.8439990880451,11.1066949096336
"183",1,"intervention",1,0,0.074,-14.8559990880451,11.2076949096336
"184",1,"intervention",1,0,0.015,-14.9209990880451,10.7846949096336
"185",1,"intervention",1,0,0,-14.9729990880451,10.7256949096336
"186",1,"intervention",1,0,0.069,-15.1559990880451,10.7826949096336
"187",1,"intervention",1,0,0,-14.9269990880451,10.0136949096336
"188",1,"intervention",1,0,0.04,-14.9249990880451,9.9546949096336
"189",1,"intervention",1,0,0,-15.6239990880451,9.8356949096336
"190",1,"intervention",1,0,0.055,-15.5749990880451,9.7786949096336
"191",1,"intervention",1,0,0,-15.0919990880451,10.6236949096336
"192",1,"intervention",1,0,0,-13.9919990880451,11.6446949096336
"193",1,"intervention",1,0,0,-15.5219990880451,9.6006949096336
"194",1,"intervention",1,0,0,-14.8659990880451,11.6226949096336
"195",1,"intervention",1,0,0.024,-15.1209990880451,11.4566949096336
"196",1,"intervention",1,0,0,-15.7829990880451,10.2166949096336
"197",1,"intervention",1,2,0.039,-15.5079990880451,11.5886949096336
"198",1,"intervention",1,0,0.057,-15.6129990880451,9.3376949096336
"199",1,"intervention",1,0,0,-15.4929990880451,9.2926949096336
"200",1,"intervention",1,0,0.096,-15.2579990880451,10.7696949096336
"201",1,"intervention",1,0,0,-15.2329990880451,10.7606949096336
"202",1,"intervention",1,0,0,-15.1459990880451,10.7366949096336
"203",1,"intervention",1,0,0.118,-15.0089990880451,10.7146949096336
"204",1,"intervention",1,0,0.04,-15.8579990880451,8.9646949096336
"205",1,"intervention",1,0,0,-15.6989990880451,9.5566949096336
"206",1,"intervention",1,0,0,-14.5749990880451,11.5246949096336
"207",1,"intervention",1,0,0.038,-15.6759990880451,9.6356949096336
"208",1,"intervention",1,0,0.082,-15.6809990880451,9.3836949096336
"209",1,"intervention",1,0,0.029,-15.7829990880451,9.1526949096336
"210",1,"intervention",1,0,0,-15.5919990880451,9.4706949096336
"211",1,"intervention",1,0,0.006,-15.7489990880451,9.0896949096336
"212",1,"intervention",1,0,0.117,-14.7839990880451,11.4746949096336
"213",1,"intervention",1,0,0.05,-15.8049990880451,8.9996949096336
"214",1,"intervention",1,0,0.045,-15.7419990880451,9.1286949096336
"215",1,"intervention",1,0,0.044,-16.0349990880451,9.1586949096336
"216",1,"intervention",1,0,0.048,-16.1339990880451,9.0516949096336
"217",1,"intervention",1,0,0.004,-15.2769990880451,11.5296949096336
"218",2,"control",2,0,0.04,-17.2749990880451,6.8476949096336
"219",2,"control",2,0,0.064,-17.1829990880451,7.0066949096336
"220",2,"control",2,0,0.067,-16.5379990880451,6.7116949096336
"221",2,"control",2,0,0,-17.2579990880451,6.9726949096336
"222",2,"control",2,0,0,-18.5549990880451,9.1686949096336
"223",2,"control",2,0,0.069,-16.5689990880451,6.7446949096336
"224",2,"control",2,0,0.007,-16.7039990880451,6.9596949096336
"225",2,"control",2,0,0,-18.3789990880451,8.8466949096336
"226",2,"control",2,0,0,-17.2999990880451,6.9486949096336
"227",2,"control",2,0,0.067,-16.7879990880451,6.9136949096336
"228",2,"control",2,0,0.047,-16.6439990880451,6.9556949096336
"229",2,"control",2,0,0,-17.3049990880451,7.0226949096336
"230",2,"control",2,0,0.022,-16.6949990880451,6.7586949096336
"231",2,"control",2,0,0,-17.5619990880451,6.5136949096336
"232",2,"control",2,0,0,-17.1539990880451,6.9496949096336
"233",2,"control",2,0,0,-17.6469990880451,8.9246949096336
"234",2,"control",2,0,0,-17.4349990880451,7.2616949096336
"235",2,"control",2,0,0.099,-18.5149990880451,8.2756949096336
"236",2,"control",2,0,0.033,-16.6389990880451,6.7266949096336
"237",2,"control",2,0,0.08,-18.1729990880451,9.0936949096336
"238",2,"control",2,0,0.034,-18.1769990880451,9.0276949096336
"239",2,"control",2,0,0.069,-17.7919990880451,9.0566949096336
"240",2,"control",2,0,0,-16.5709990880451,6.7036949096336
"241",2,"control",2,0,0.049,-16.5029990880451,6.6246949096336
"242",2,"control",2,0,0.013,-16.4979990880451,6.5396949096336
"243",2,"control",2,0,0.475,-16.4749990880451,6.5986949096336
"244",2,"control",2,0,0.119,-17.2089990880451,6.6606949096336
"245",2,"control",2,0,0.029,-17.6749990880451,8.9156949096336
"246",2,"control",2,0,0,-16.0669990880451,6.1086949096336
"247",2,"control",2,0,0,-17.5999990880451,6.5456949096336
"248",2,"control",2,0,0.062,-17.7049990880451,6.4226949096336
"249",2,"control",2,0,0.011,-18.5249990880451,8.1796949096336
"250",2,"control",2,0,0.003,-17.4479990880451,6.9826949096336
"251",2,"control",2,0,0.167,-16.6819990880451,6.9486949096336
"252",2,"control",2,0,0.001,-15.9189990880451,6.7036949096336
"253",2,"control",2,0,0.1,-15.9679990880451,6.4416949096336
"254",2,"control",2,0,0.027,-15.9649990880451,6.4216949096336
"255",2,"control",2,0,0.047,-15.9889990880451,6.3846949096336
"256",2,"control",2,0,0,-16.5629990880451,6.7976949096336
"257",2,"control",2,0,0.028,-18.6739990880451,8.5666949096336
"258",2,"control",2,0,0,-16.6399990880451,6.7116949096336
"259",2,"control",2,0,0.02,-17.7579990880451,6.5926949096336
"260",2,"control",2,0,0.109,-18.3119990880451,8.6966949096336
"261",2,"control",2,0,0.052,-18.3069990880451,8.1916949096336
"262",2,"control",2,0,0.064,-17.6019990880451,6.4866949096336
"263",2,"control",2,1,0.026,-17.1699990880451,6.6026949096336
"264",2,"control",2,0,0.024,-18.3799990880451,8.0906949096336
"265",2,"control",2,0,0.043,-18.5389990880451,8.1026949096336
"266",2,"control",2,0,0.045,-18.5549990880451,8.0306949096336
"267",2,"control",2,0,0,-17.6399990880451,9.1436949096336
"268",2,"control",2,0,0.202,-17.1059990880451,9.1936949096336
"269",2,"control",2,0,0.02,-16.9589990880451,9.0906949096336
"270",2,"control",2,0,0.104,-17.3319990880451,9.1436949096336
"271",2,"control",2,0,0.085,-18.7469990880451,8.5596949096336
"272",2,"control",2,0,0.062,-15.9689990880451,6.3346949096336
"273",2,"control",2,0,0.055,-17.7469990880451,6.3966949096336
"274",2,"control",2,1,0.014,-17.6839990880451,6.4906949096336
"275",2,"control",2,0,0,-17.2929990880451,7.2586949096336
"276",2,"control",2,0,0.011,-17.2269990880451,7.2436949096336
"277",2,"control",2,0,0.074,-17.2829990880451,6.4916949096336
"278",2,"control",2,0,0.015,-17.1669990880451,6.5166949096336
"279",2,"control",2,0,0.01,-16.4509990880451,6.4136949096336
"280",2,"control",2,0,0.03,-16.4199990880451,6.3786949096336
"281",2,"control",2,0,0.044,-16.6079990880451,6.3446949096336
"282",2,"control",2,0,0.097,-16.6159990880451,6.2786949096336
"283",2,"control",2,0,0.065,-16.6799990880451,6.3086949096336
"284",2,"control",2,0,0.099,-17.5019990880451,9.1406949096336
"285",2,"control",2,0,0.024,-17.2549990880451,6.6316949096336
"286",2,"control",2,0,0.03,-17.4049990880451,7.3166949096336
"287",2,"control",2,0,0,-17.4469990880451,7.2986949096336
"288",2,"control",2,0,0.002,-18.4979990880451,8.4216949096336
"289",2,"control",2,0,0.03,-17.6119990880451,9.0106949096336
"290",2,"control",2,0,0.013,-17.3459990880451,7.2606949096336
"291",2,"control",2,0,0.148,-17.6449990880451,6.3136949096336
"292",2,"control",2,1,0.05,-18.6379990880451,8.7136949096336
"293",2,"control",2,0,0.066,-18.4979990880451,8.6496949096336
"294",2,"control",2,0,0,-18.3719990880451,8.7836949096336
"295",2,"control",2,0,0.019,-17.7139990880451,8.7076949096336
"296",2,"control",2,0,0.06,-17.8049990880451,8.5636949096336
"297",2,"control",2,0,0,-18.6779990880451,7.7586949096336
"298",2,"control",2,0,0.063,-17.6689990880451,7.6746949096336
"299",2,"control",2,0,0.029,-18.7419990880451,8.3936949096336
"300",2,"control",2,0,0,-18.7409990880451,8.3566949096336
"301",2,"control",2,0,0.067,-17.5539990880451,9.0156949096336
"302",2,"control",2,0,0.023,-17.5269990880451,8.7136949096336
"303",2,"control",2,0,0.065,-17.6519990880451,8.9576949096336
"304",2,"control",2,0,0.076,-17.9189990880451,8.9596949096336
"305",2,"control",2,0,0.03,-18.6809990880451,9.0416949096336
"306",2,"control",2,0,0.065,-18.6859990880451,8.8636949096336
"307",2,"control",2,1,0.113,-17.9389990880451,8.8306949096336
"308",2,"control",2,0,0.005,-18.4929990880451,7.8776949096336
"309",2,"control",2,0,0.092,-18.6139990880451,7.7636949096336
"310",2,"control",2,1,0.147,-17.8669990880451,8.5096949096336
"311",2,"control",2,0,0.059,-16.6859990880451,6.3786949096336
"312",2,"control",2,0,0.036,-17.5719990880451,7.7286949096336
"313",2,"control",2,0,0,-16.9909990880451,8.9566949096336
"314",2,"control",2,1,0.035,-17.9539990880451,8.7936949096336
"315",2,"control",2,0,0.042,-17.5109990880451,7.5016949096336
"316",2,"control",2,0,0,-18.3939990880451,8.9686949096336
"317",2,"control",2,0,0,-17.5819990880451,6.3126949096336
"318",2,"control",2,3,0.075,-18.6939990880451,8.8466949096336
"319",2,"control",2,0,0,-17.1959990880451,7.6006949096336
"320",2,"control",2,0,0,-17.4429990880451,7.4326949096336
"321",2,"control",2,0,0,-17.6509990880451,8.8676949096336
"322",2,"control",2,0,0.145,-17.7619990880451,8.6596949096336
"323",2,"control",2,0,0.035,-17.3199990880451,7.5166949096336
"324",2,"control",2,0,0.008,-17.2779990880451,7.5536949096336
"325",2,"control",2,0,0.041,-17.5529990880451,6.5156949096336
"326",2,"control",2,1,0.026,-17.3049990880451,7.3376949096336
"327",2,"control",2,0,0.073,-17.5519990880451,7.6896949096336
"328",2,"control",2,0,0.053,-18.1649990880451,9.1746949096336
"329",2,"control",2,0,0,-17.4699990880451,7.4956949096336
"330",2,"control",2,0,0,-17.3619990880451,7.5636949096336
"331",2,"control",2,0,0.021,-17.1999990880451,7.7206949096336
"332",2,"control",2,0,0.032,-17.7419990880451,8.6596949096336
"333",2,"control",2,0,0.041,-17.1919990880451,7.3776949096336
"334",2,"control",2,0,0.033,-17.6539990880451,7.4026949096336
"335",2,"control",2,0,0,-17.3669990880451,7.5316949096336
"336",2,"control",2,1,0.045,-18.7189990880451,8.8806949096336
"337",2,"control",2,0,0,-17.2199990880451,7.5236949096336
"338",2,"control",2,0,0.03,-18.6929990880451,7.8436949096336
"339",2,"control",2,0,0.03,-17.2069990880451,7.4606949096336
"340",2,"control",2,0,0.016,-16.9259990880451,9.0856949096336
"341",3,"control",2,0,0.034,-16.5159990880451,7.6366949096336
"342",3,"control",2,0,0,-16.1889990880451,7.7226949096336
"343",3,"control",2,0,0,-16.5829990880451,9.0086949096336
"344",3,"control",2,0,0.073,-16.4979990880451,7.5976949096336
"345",3,"control",2,0,0.014,-16.3609990880451,7.9026949096336
"346",3,"control",2,0,0,-16.3069990880451,7.9576949096336
"347",3,"control",2,0,0,-15.6059990880451,7.9256949096336
"348",3,"control",2,0,0.094,-16.3959990880451,7.7746949096336
"349",3,"control",2,0,0.12,-16.4119990880451,7.8576949096336
"350",3,"control",2,1,0.014,-14.7509990880451,6.7026949096336
"351",3,"control",2,0,0,-14.7179990880451,6.9896949096336
"352",3,"control",2,0,0.073,-15.5679990880451,7.8826949096336
"353",3,"control",2,0,0,-16.3929990880451,7.6686949096336
"354",3,"control",2,0,0.073,-16.4979990880451,7.6056949096336
"355",3,"control",2,0,0.035,-16.6869990880451,9.2086949096336
"356",3,"control",2,0,0.003,-16.9059990880451,7.7626949096336
"357",3,"control",2,0,0.038,-16.4569990880451,7.6376949096336
"358",3,"control",2,0,0.052,-16.5489990880451,9.1156949096336
"359",3,"control",2,0,0.1,-16.5479990880451,8.9556949096336
"360",3,"control",2,0,0.051,-16.6669990880451,8.9636949096336
"361",3,"control",2,0,0.073,-16.5249990880451,7.5866949096336
"362",3,"control",2,0,0.023,-16.6019990880451,7.5026949096336
"363",3,"control",2,1,0.003,-16.5929990880451,7.5376949096336
"364",3,"control",2,0,0,-16.6109990880451,7.4846949096336
"365",3,"control",2,0,0,-16.2089990880451,7.6566949096336
"366",3,"control",2,0,0.115,-16.1549990880451,7.5736949096336
"367",3,"control",2,0,0,-16.6539990880451,9.1776949096336
"368",3,"control",2,0,0.049,-14.8359990880451,6.4906949096336
"369",3,"control",2,0,0.041,-15.5139990880451,7.5576949096336
"370",3,"control",0,0,0,-16.4579990880451,7.7856949096336
"371",3,"control",2,0,0,-16.3139990880451,8.0756949096336
"372",3,"control",2,0,0.053,-16.2359990880451,8.0426949096336
"373",3,"control",2,0,0.058,-16.3399990880451,8.0356949096336
"374",3,"control",2,0,0.043,-15.4299990880451,7.3376949096336
"375",3,"control",2,0,0.005,-15.5669990880451,7.2446949096336
"376",3,"control",2,0,0.056,-14.9479990880451,7.2106949096336
"377",3,"control",2,0,0.054,-14.8369990880451,7.1036949096336
"378",3,"control",2,0,0.124,-14.7899990880451,7.0416949096336
"379",3,"control",2,0,0.036,-17.8239990880451,8.1766949096336
"380",3,"control",2,0,0.073,-16.2019990880451,7.6416949096336
"381",3,"control",2,0,0,-15.2209990880451,7.4356949096336
"382",3,"control",2,0,0.048,-16.9479990880451,7.8346949096336
"383",3,"control",2,0,0.052,-16.7099990880451,7.1386949096336
"384",3,"control",2,0,0.069,-16.6039990880451,7.0156949096336
"385",3,"control",2,0,0.053,-16.7929990880451,7.7856949096336
"386",3,"control",2,0,0.097,-16.7349990880451,7.8406949096336
"387",3,"control",2,0,0.016,-16.6709990880451,7.7836949096336
"388",3,"control",2,0,0.067,-16.7739990880451,8.9586949096336
"389",3,"control",2,0,0,-16.7149990880451,8.9016949096336
"390",3,"control",2,0,0,-16.8429990880451,8.7676949096336
"391",3,"control",2,0,0.114,-16.7149990880451,8.7946949096336
"392",3,"control",2,0,0.076,-16.7429990880451,7.4276949096336
"393",3,"control",2,0,0.014,-15.4879990880451,7.5906949096336
"394",3,"control",2,0,0,-14.5789990880451,6.5006949096336
"395",3,"control",2,0,0,-16.5169990880451,7.1296949096336
"396",3,"control",2,1,0.047,-16.0479990880451,8.0386949096336
"397",3,"control",2,1,0.057,-15.9149990880451,8.0436949096336
"398",3,"control",2,0,0.012,-16.7519990880451,6.9446949096336
"399",3,"control",2,0,0.05,-16.2809990880451,7.0596949096336
"400",3,"control",2,0,0.029,-16.2949990880451,7.0596949096336
"401",3,"control",2,0,0.034,-16.4139990880451,7.3156949096336
"402",3,"control",2,0,0,-16.4069990880451,7.0666949096336
"403",3,"control",2,0,0,-16.5089990880451,6.9896949096336
"404",3,"control",2,0,0.032,-15.3859990880451,7.6306949096336
"405",3,"control",2,0,0.094,-15.2569990880451,7.5206949096336
"406",3,"control",2,0,0.268,-14.7879990880451,6.8506949096336
"407",3,"control",2,0,0.124,-15.9759990880451,8.1496949096336
"408",3,"control",2,0,0.031,-15.9819990880451,8.0906949096336
"409",3,"control",2,0,0.131,-17.0199990880451,7.9316949096336
"410",3,"control",2,0,0.139,-16.6289990880451,8.5536949096336
"411",3,"control",2,0,0.003,-16.3479990880451,8.0816949096336
"412",3,"control",2,0,0.03,-15.3169990880451,7.3426949096336
"413",3,"control",2,0,0,-15.3679990880451,7.3376949096336
"414",3,"control",2,0,0.015,-17.7919990880451,8.5366949096336
"415",3,"control",2,0,0.014,-17.5989990880451,8.4946949096336
"416",3,"control",2,1,0.053,-17.4749990880451,7.7876949096336
"417",3,"control",2,0,0,-17.3579990880451,7.8086949096336
"418",3,"control",2,0,0,-17.2829990880451,7.8536949096336
"419",3,"control",2,0,0,-16.6439990880451,8.7546949096336
"420",3,"control",2,0,0.039,-17.2439990880451,8.0066949096336
"421",3,"control",2,0,0.072,-17.0279990880451,8.1256949096336
"422",3,"control",2,1,0.863,-16.6539990880451,8.6466949096336
"423",3,"control",2,0,0,-17.7939990880451,7.9446949096336
"424",3,"control",2,0,0.089,-16.5629990880451,8.4186949096336
"425",3,"control",2,0,0,-16.5579990880451,8.3966949096336
"426",3,"control",2,0,0.092,-16.7009990880451,8.4896949096336
"427",3,"control",2,0,0,-16.7749990880451,8.3986949096336
"428",3,"control",2,0,0,-16.7539990880451,8.2416949096336
"429",3,"control",2,0,0.027,-17.7779990880451,7.9016949096336
"430",3,"control",2,0,0.074,-17.8539990880451,8.0076949096336
